oid,title_origin,title,slug,slug_title,actors,directors,Year
58b3ca4317dc136800b568ea,Pretty Woman,Người Đàn Bà Đẹp - Pretty Woman,nguoi dan ba dep pretty woman,nguoi-dan-ba-dep-pretty-woman,"[u'Richard Gere', u'Julia Roberts', u'Jason Alexander']",[u'J.F. Lawton'],1990
58b3ca7917dc13681fb56873,Breakfast at Tiffany's,Điểm Tâm Ở Tiffany - Breakfast at Tiffany's,diem tam o tiffany breakfast at tiffanys,diem-tam-o-tiffany-breakfast-at-tiffanys,"[u'Audrey Hepburn', u'George Peppard', u'Patricia Neal']","[u'Truman Capote', u'George Axelrod']",1961
58b3ca8c17dc136917b56b4e,Roman Holiday,Kì Nghỉ Ở Rome - Roman Holiday,ki nghi o rome roman holiday,ki-nghi-o-rome-roman-holiday,"[u'Eddie Albert', u'Audrey Hepburn', u'Gregory Peck']","[u'John Dighton', u'Ian McLellan Hunter']",1953
58b3caaf17dc136800b568ee,Sabrina,Cô Nàng Sabrina - Sabrina,co nang sabrina sabrina,co-nang-sabrina-sabrina,"[u'Humphrey Bogart', u'Audrey Hepburn', u'William Holden']",[u'Billy Wilder'],1954
58b3cacc17dc136917b56b51,My Fair Lady,Yểu Điệu Thục Nữ - My Fair Lady,yeu dieu thuc nu my fair lady,yeu-dieu-thuc-nu-my-fair-lady,"[u'Audrey Hepburn', u'Rex Harrison', u'Stanley Holloway']",[u'George Cukor'],1964
58b3f28717dc136917b56ba4,And God Created Woman,Và Chúa Tạo Ra Đàn Bà - And God Created Woman,va chua tao ra dan ba and god created woman,va-chua-tao-ra-dan-ba-and-god-created-woman,"[u'Jean-Louis Trintignant', u'Brigitte Bardot', u'Curd J\xfcrgens']",[u'Roger Vadim'],1956
58b3f3d317dc136800b5692c,Contempt,Khinh Miệt - Contempt,khinh miet contempt,khinh-miet-contempt,"[u'Brigitte Bardot', u'Fritz Lang \tFritz Lang ', u'Jack Palance']",[u'Jean-Luc Godard'],1963
58b3f54717dc136800b56934,Viva Maria!,Maria Muôn Năm - Viva Maria!,maria muon nam viva maria,maria-muon-nam-viva-maria,"[u'Brigitte Bardot', u'Jeanne Moreau', u'George Hamilton']",[u'Louis Malle'],1965
58b3f9cc17dc132e58b56e2f,Giant,Vĩ Đại - Giant,vi dai giant,vi-dai-giant,"[u'Elizabeth Taylor', u'Rock Hudson', u'James Dean']",[u'George Stevens'],1956
58b3fb8a17dc13681fb56935,My Favorite Brunette,Brunette Yêu Quý Của Tôi - My Favorite Brunette,brunette yeu quy cua toi my favorite brunette,brunette-yeu-quy-cua-toi-my-favorite-brunette,"[u'Ronnie Jackson', u'Dorothy Lamour', u'Peter Lorre']",[u'Elliott Nugent'],1947
58b4082817dc136917b56bf1,Cat on a Hot Tin Roof,Con Mèo Trên Mái Tôn Nóng Bỏng - Cat on a Hot Tin Roof,con meo tren mai ton nong bong cat on a hot tin roof,con-meo-tren-mai-ton-nong-bong-cat-on-a-hot-tin-roof,"[u'Elizabeth Taylor', u'Paul Newman', u'Burl Ives']",[u'Richard Brooks'],1958
58b4174617dc136917b56ccb,A Place in the Sun,Nơi Ở Của Mặt Trời - A Place in the Sun,noi o cua mat troi a place in the sun,noi-o-cua-mat-troi-a-place-in-the-sun,"[u'Montgomery Clift', u'Elizabeth Taylor', u'Shelley Winters']",[u'George Stevens'],1951
58dcc64d17dc136ff3d69abb,Speed Scandal,Ông Ngoại Tuổi 30 - Speed Scandal,ong ngoai tuoi 30 speed scandal,ong-ngoai-tuoi-30-speed-scandal,"[u'Tae-hyun Cha', u'Il-Kwon Ahn', u'Kyeong-min Hong']","[u'Hyeong-Cheol Kang', u'Byeong-Heon Lee']",2008
58dcc68617dc136ff3d69ac2,Hello Ghost,Ma Ơi! Chào Mi - Hello Ghost,ma oi chao mi hello ghost,ma-oi-chao-mi-hello-ghost,"[u'Tae-hyun Cha', u'Ye-won Kang', u'Moon-su Lee']",[u'Young-Tak Kim'],2010
58dcc6da17dc136480d69f64,Love Exposure,Tình Yêu Tội Lỗi - Love Exposure,tinh yeu toi loi love exposure,tinh-yeu-toi-loi-love-exposure,"[u'Takahiro Nishijima', u'Hikari Mitsushima', u'Sakura And\xf4']",[u'Shion Sono'],2009
58dcc89917dc13647fd6a94e,Kung Fu Hustle,Tuyệt Đỉnh Công Phu - Kung Fu Hustle,tuyet dinh cong phu kung fu hustle,tuyet-dinh-cong-phu-kung-fu-hustle,"[u'Stephen Chow', u'Wah Yuen', u'Qiu Yuen']","[u'Man Keung Chan', u'Stephen Chow']",2005
58dcc94c17dc13647dd6a898,From Beijing With Love,Quốc Sản 007 - From Beijing With Love,quoc san 007 from beijing with love,quoc-san-007-from-beijing-with-love,"[u'Ch\xe2u Tinh Tr\xec', u'Vi\xean V\u1ecbnh Nghi', u'La Gia Anh']","[u'Ch\xe2u Tinh Tr\xec', u'L\xfd L\u1ef1c Tr\xec']",1994
58dcc97517dc136ff3d69add,King of Comedy,Vua Hài Kịch - King of Comedy,vua hai kich king of comedy,vua-hai-kich-king-of-comedy,"[u'Ch\xe2u Tinh Tr\xec', u'Tr\u01b0\u01a1ng B\xe1 Chi', u'Ng\xf4 M\u1ea1nh \u0110\u1ea1t']","[u'Min Hun Fung', u'Ch\xe2u Tinh Tr\xec']",1999
58dcca1417dc136480d69f80,Shaolin Soccer,Đội Bóng Thiếu Lâm - Shaolin Soccer,doi bong thieu lam shaolin soccer,doi-bong-thieu-lam-shaolin-soccer,"[u'Ch\xe2u Tinh Tr\xec', u'Ng\xf4 M\u1ea1nh \u0110\u1ea1t', u'Tri\u1ec7u Vy']",[u'Ch\xe2u Tinh Tr\xec'],2001
58dcd49817dc13647fd6a9ad,Let the Bullets Fly,Nhượng Tử Đạn Phi - Let the Bullets Fly,nhuong tu dan phi let the bullets fly,nhuong-tu-dan-phi-let-the-bullets-fly,"[u'Kh\u01b0\u01a1ng V\u0103n', u'Ch\xe2u Nhu\u1eadn Ph\xe1t', u'L\u01b0u Gia Linh']",[u'Kh\u01b0\u01a1ng V\u0103n'],2010
58dddc8117dc13647fd6aaf1,Wheels On Meals,Anh Hùng Bán Dạo - Wheels On Meals,anh hung ban dao wheels on meals,anh-hung-ban-dao-wheels-on-meals,"[u'Thanh Long', u'H\u1ed3ng Kim B\u1ea3o', u'Nguy\xean B\u01b0u']",[u'H\u1ed3ng Kim B\u1ea3o'],1984
58ddff7b17dc136ff3d69d62,"All's Well, Ends Well","Gia Hữu Hỷ Sự - All's Well, Ends Well",gia huu hy su alls well ends well,gia-huu-hy-su-alls-well-ends-well,"[u'Ch\xe2u Tinh Tr\xec', u'Tr\u01b0\u01a1ng M\u1ea1n Ng\u1ecdc', u'Tr\u01b0\u01a1ng Qu\u1ed1c Vinh']",[u'Clifton Ko'],1992
58de03d617dc13647dd6aa23,"All's Well, Ends Well 2","Gia Hữu Hỷ Sự 2 - All's Well, Ends Well 2",gia huu hy su 2 alls well ends well 2,gia-huu-hy-su-2-alls-well-ends-well-2,"[u'Ch\xe2u Tinh Tr\xec', u'Chung L\u1ec7 \u0110\u1ec1', u'Ng\xf4 Tr\u1ea5n V\u0169']",[u'Alfred Cheung'],1997
58de080117dc136ff3d69dbb,Love On Delivery,Vua Phá Hoại - Love On Delivery,vua pha hoai love on delivery,vua-pha-hoai-love-on-delivery,"[u'Ch\xe2u Tinh Tr\xec', u'Ng\xf4 M\u1eabn \u0110\u1ea1t', u'Chung L\u1ec7 \u0110\u1ec1']",[u'Ch\xe2u Tinh Tr\xec'],1994
58de0b3317dc136ff3d69de3,Fight Back to School,Trường Học Uy Long 1 - Fight Back to School,truong hoc uy long 1 fight back to school,truong-hoc-uy-long-1-fight-back-to-school,"[u'Ch\xe2u Tinh Tr\xec', u'Ng\xf4 M\u1eabn \u0110\u1ea1t', u'Tr\u01b0\u01a1ng M\u1eabn']","[u'Gordon Chan', u'Barry Wong']",1991
58e1c1b917dc136644790e20,King of Beggars,Trạng Nguyên Tô Khất Nhi - King of Beggars,trang nguyen to khat nhi king of beggars,trang-nguyen-to-khat-nhi-king-of-beggars,"[u'Ch\xe2u Tinh Tr\xec', u'Ng\xf4 M\u1ea1nh \u0110\u1ea1t', u'Tr\u01b0\u01a1ng M\u1eabn']","[u'Kin Chung Chan', u'Gordon Chan']",1992
58e1c7d617dc136645792241,Lost in Thailand,Mất Tích Ở Thái Lan - Lost in Thailand,mat tich o thai lan lost in thailand,mat-tich-o-thai-lan-lost-in-thailand,"[u'V\u01b0\u01a1ng B\u1ea3o C\u01b0\u1eddng', u'Ph\u1ea1m B\u0103ng B\u0103ng', u'Ho\xe0ng B\u1ed9t']",[u'T\u1eeb Tranh'],2013
58e1dd4017dc1306e379087d,Love Puzzle,Cưới Ngay Kẻo Lỡ - Love Puzzle,cuoi ngay keo lo love puzzle,cuoi-ngay-keo-lo-love-puzzle,"[u'Johnny Tr\xed Nguy\u1ec5n', u'Ng\u1ecdc Di\u1ec7p', u'Th\xe1i Ho\xe0', u'Ho\xe0ng Ph\xfac', u'T\u1ea5n Beo', u'Thanh Th\xfay']",[u'Charlie Nguyen'],2012
58e1dd5517dc1306e379087f,,Vật Đổi Sao Dời,vat doi sao doi,vat-doi-sao-doi,"[u'V\xe2n S\u01a1n', u'Tawny Tr\xfac Nguy\u1ec5n', u'H\u1ed3ng \u0110\xe0o', u'B\u1ea3o Li\xeam', u'B\xe9 M\u1eadp']","[u'Charlie Nguyen', u'Cinema Pictures (H\xe3ng phim Ch\xe1nh Ph\u01b0\u01a1ng ng\xe0y nay)']",2001
58e3432d17dc131135e63001,Sex Is Zero 2,Tình Dục Là Chuyện Nhỏ 2 - Sex Is Zero 2,tinh duc la chuyen nho 2 sex is zero 2,tinh-duc-la-chuyen-nho-2-sex-is-zero-2,"[u'Song Ji Hyo', u'Lim Chang Jung', u'Shin Yi']",[u'Yoon Tae-yoon'],2007
58e3456317dc131135e63021,Shanghai Knights,Hiệp Sĩ Thượng Hải - Shanghai Knights,hiep si thuong hai shanghai knights,hiep-si-thuong-hai-shanghai-knights,"[u'Owen Wilson', u'Fann Wong', u'Thanh Long']","[u'Alfred Gough', u'Miles Millar']",2003
58e347c717dc1307b3e63132,Rush Hour,Giờ Cao Điểm - Rush Hour,gio cao diem rush hour,gio-cao-diem-rush-hour,"[u'Chris Tucker', u'Ken Leung', u'Th\xe0nh Long']","[u'Ross LaManna', u'Jim Kouf']",1998
58e34d0417dc1307b5e630c9,A World Without Thieves,Thiên Hạ Vô Tặc - A World Without Thieves,thien ha vo tac a world without thieves,thien-ha-vo-tac-a-world-without-thieves,"[u'V\u01b0\u01a1ng B\u1ea3o C\u01b0\u1eddng', u'L\u01b0u \u0110\u1ee9c Hoa']",[u'Ph\xf9ng Ti\u1ec3u C\u01b0\u01a1ng'],2004
58e34e4917dc1307b6e630ca,Drunken Master,Túy Quyền - Drunken Master,tuy quyen drunken master,tuy-quyen-drunken-master,"[u'Ho\xe0ng Ch\xednh L\u1ee3i', u'Vi\xean Ti\u1ec3u \u0110i\u1ec1n', u'Th\xe0nh Long']",[u'Vi\xean H\xf2a B\xecnh'],1978
58e360b617dc131a8e8dd8f7,Forbidden City Cop,Đại Nội Mật Thám - Forbidden City Cop,dai noi mat tham forbidden city cop,dai-noi-mat-tham-forbidden-city-cop,"[u'Ch\xe2u Tinh Tr\xec', u'L\u01b0u Gia Linh', u'L\xfd Nh\u01b0\u1ee3c \u0110\u1ed3ng']","[u'Vincent Kok', u'Ch\xe2u Tinh Tr\xec']",1996
58e3639817dc131a8e8dd902,Snake in the Eagle's Shadow,Xà Hình Điêu Thủ - Snake in the Eagle's Shadow,xa hinh dieu thu snake in the eagles shadow,xa-hinh-dieu-thu-snake-in-the-eagles-shadow,"[u'Hu\u1ef3nh Ch\xednh L\u1ee3i', u'Vi\xean Ti\u1ec3u \u0110i\u1ec1n', u'Th\xe0nh Long']",[u'Vi\xean H\xf2a B\xecnh'],1978
58e7456b17dc13435233de8a,Police Story 2,Câu Chuyện Cảnh Sát 2 - Police Story 2,cau chuyen canh sat 2 police story 2,cau-chuyen-canh-sat-2-police-story-2,"[u'Th\xe0nh Long', u'Tr\u01b0\u01a1ng M\u1ea1n Ng\u1ecdc', u'L\u01b0u Thanh V\xe2n']","[u'Edward Tang', u'Th\xe0nh Long']",1988
58e7456b17dc13435533ddce,Police Story 1,Câu Chuyện Cảnh Sát 1 - Police Story 1,cau chuyen canh sat 1 police story 1,cau-chuyen-canh-sat-1-police-story-1,"[u'Tr\u01b0\u01a1ng Kh\u1ea3 Di (Maggie Cheung)', u'L\xe2m Thanh H\xe0', u'Th\xe0nh Long']",[u'Th\xe0nh Long'],1985
58e7464d17dc13435233de8d,Police Story 3: Supercop,Câu Chuyện Cảnh Sát 3 - Police Story 3: Supercop,cau chuyen canh sat 3 police story 3 supercop,cau-chuyen-canh-sat-3-police-story-3-supercop,"[u'Th\xe0nh Long', u'D\u01b0\u01a1ng T\u1eed Qu\u1ef3nh', u'Tr\u01b0\u01a1ng M\u1ea1n Ng\u1ecdc']",[u'Edward Tang'],1996
58e747b517dc13435533ddd6,New Police Story,Tân Câu Chuyện Cảnh Sát - New Police Story,tan cau chuyen canh sat new police story,tan-cau-chuyen-canh-sat-new-police-story,"[u'Th\xe0nh Long', u'Ng\xf4 Ng\u1ea1n T\u1ed5', u'T\u1ea1 \u0110\xecnh Phong']",[u'Alan Yuen'],2004
58ed77a017dc1316b0df2837,Le Gendarme se Marie,Tình Yêu Điện Giật - Le Gendarme se Marie,tinh yeu dien giat le gendarme se marie,tinh-yeu-dien-giat-le-gendarme-se-marie,"[u'Louis de Fun\xe8s', u'Jean Lefebvre', u'Genevi\xe8ve Grad']",[u'Jean Girault'],1968
58ed8b1917dc1309acdf28ce,Armour of God,Đi Tìm Bảo Kiếm - Armour of God,di tim bao kiem armour of god,di-tim-bao-kiem-armour-of-god,"[u'Jackie Chan', u'Alan Tam', u'Rosamund Kwan']","[u'Barry Wong', u'Edward Tang']",1987
58ed9d3217dc1316b0df2866,La Grande Vadrouille,Cuộc Tản Bộ Vĩ Đại - La Grande Vadrouille,cuoc tan bo vi dai la grande vadrouille,cuoc-tan-bo-vi-dai-la-grande-vadrouille,"[u'Louis de Fun\xe8s', u'Bourvil', u'Claudio Brook']",[u'G\xe9rard Oury'],1966
58eda0d817dc1316b0df2884,Armour Of God 2,Kế Hoạch Phi Ưng - Armour Of God 2,ke hoach phi ung armour of god 2,ke-hoach-phi-ung-armour-of-god-2,"[u""Carol 'Do Do' Cheng"", u'Eva Cobo', u'Th\xe0nh Long']",[u'Th\xe0nh Long'],1991
58eda38b17dc1309abdf2910,Who Am I?,Tôi Là Ai? - Who Am I?,toi la ai who am i,toi-la-ai-who-am-i,"[u'Michelle Ferre', u'Mirai Yamamoto', u'Th\xe0nh Long']","[u'Susan Chan', u'Th\xe0nh Long']",1998
58eda5aa17dc1309abdf2918,Rumble in the Bronx,Náo Loạn Phố Bronx - Rumble in the Bronx,nao loan pho bronx rumble in the bronx,nao-loan-pho-bronx-rumble-in-the-bronx,"[u'Fran\xe7oise Yip', u'Th\xe0nh Long', u'Mai Di\u1ec5m Ph\u01b0\u01a1ng']","[u'Edward Tang', u'Fibe Ma']",1996
58edadb517dc1309aadf2916,Le Gendarme en Balade,Nhiệm Vụ Đầu Tiên - Le Gendarme en Balade,nhiem vu dau tien le gendarme en balade,nhiem-vu-dau-tien-le-gendarme-en-balade,"[u'Louis de Fun\xe8s', u'Jean Lefebvre', u'Guy Grosso']",[u'Jean Girault'],1970
58edadb517dc1309abdf2929,Le Gendarme de Saint Tropez,Cảnh Sát Ở Saint-Tropez - Le Gendarme de Saint Tropez,canh sat o saint tropez le gendarme de saint tropez,canh-sat-o-saint-tropez-le-gendarme-de-saint-tropez,"[u'Louis de Fun\xe8s', u'Genevi\xe8ve Grad', u'Michel Galabru']",[u'Jean Girault'],1964
58edb80d17dc1309abdf293a,Running on Karma,Đại Anh Hùng - Running on Karma,dai anh hung running on karma,dai-anh-hung-running-on-karma,"[u'L\u01b0u \u0110\u1ee9c Hoa', u'Tr\u01b0\u01a1ng B\xe1 Chi', u'Tr\u01b0\u01a1ng Tri\u1ec7u Huy']","[u'Ka-Fai Wai', u'\u0110\u1ed7 K\u1ef3 Phong']",2003
58ede52017dc1309abdf29b5,Mr. Bean’s Holiday,Kì Nghỉ Của Mr. Bean - Mr. Bean’s Holiday,ki nghi cua mr bean mr beans holiday,ki-nghi-cua-mr-bean-mr-beans-holiday,"[u'Rowan Atkinson', u'Steve Pemberton', u'Lily Atkinson', u'Preston Nyman', u'Sharlit Deyzac']",[u'Steve Bendelack'],2007
58eeefa117dc1309abdf2a1f,Le Grand Restaurant,Đại Nhà Hàng - Le Grand Restaurant,dai nha hang le grand restaurant,dai-nha-hang-le-grand-restaurant,"[u'Louis de Fun\xe8s', u'Bernard Blier', u'Venantino Venantini']",[u'Jacques Besnard'],1966
58eef4f817dc1309aadf29e0,Le gendarme à New York,Cảnh Sát Ở New York - Le gendarme à New York,canh sat o new york le gendarme a new york,canh-sat-o-new-york-le-gendarme-a-new-york,"[u'Louis de Fun\xe8s', u'Michel Galabru', u'Christian Marin']",[u'Jean Girault'],1965
58eef66317dc1309aadf29e5,Les Aventures de Rabbi Jacob,Những Cuộc Phiêu Lưu Của Giáo Sĩ Jacob - Les Aventures de Rabbi Jacob,nhung cuoc phieu luu cua giao si jacob les aventures de rabbi jacob,nhung-cuoc-phieu-luu-cua-giao-si-jacob-les-aventures-de-rabbi-jacob,[],[],1973
58ec572517dc1373de33e13f,,Liveshow Trấn Thành - Bình Tĩnh Sống,liveshow tran thanh binh tinh song,liveshow-tran-thanh-binh-tinh-song,"[u'Tr\u1ea5n Th\xe0nh', u'V\xe2n S\u01a1n', u'B\u1ea3o Li\xeam', u'Ch\xed T\xe0i']",[],2016
